question_id,question_number,subject,question_text,predicted_blooms_level,confidence_score,cognitive_depth,identified_action_verb,estimated_difficulty,word_count
BANK_0166,Q166,Computer Networks,[Computer Networks Item #166] Data is transmitted continuously at 2.048 Mbps for 10 hours and received 512 bits errors. What is the bit error rate? (Variant B5),Apply,0.6,3,compute,Medium,27
BANK_0167,Q167,Computer Networks,[Computer Networks Item #167] What is the bit rate of a video terminal unit with 80 characters/line and 100ms sweep time? (Variant B5),Apply,0.6,3,compute,Medium,23
BANK_0168,Q168,Computer Networks,[Computer Networks Item #168] The encoding technique used to transmit the signal in gigabit ethernet over fiber optic is (Variant B5),Apply,0.98,3,compute,Medium,21
BANK_0169,Q169,Computer Networks,[Computer Networks Item #169] Assume character code consists of 8 bits. Calculate number of characters transmitted per second at 2400 baud rate. (Variant B5),Apply,0.98,3,calculate,Medium,24
BANK_0170,Q170,Computer Networks,[Computer Networks Item #170] What is the bandwidth of the signal that ranges from 40 kHz to 4 MHz? (Variant B5),Apply,0.6,3,compute,Medium,21
BANK_0171,Q171,Computer Networks,[Computer Networks Item #171] How many bytes of data can be sent in 15 seconds over a serial link with baud rate of 9600 in asynchronous mode? (Variant B5),Apply,0.98,3,compute,Medium,29
BANK_0172,Q172,Computer Networks,[Computer Networks Item #172] By using an eight bit optical encoder the degree of resolution that can be obtained is (Variant B5),Apply,0.98,3,compute,Medium,22
BANK_0173,Q173,Computer Networks,[Computer Networks Item #173] Phase transition for each bit are used in (Variant B5),Apply,0.98,3,compute,Medium,14
BANK_0174,Q174,Computer Networks,"[Computer Networks Item #174] In Ethernet when Manchester encoding is used, the bit rate is (Variant B5)",Apply,0.74,3,compute,Medium,17
BANK_0175,Q175,Computer Networks,[Computer Networks Item #175] Purpose of a start bit in RS-232 serial communication protocol is (Variant B5),Apply,0.98,3,compute,Medium,17
BANK_0176,Q176,Computer Networks,[Computer Networks Item #176] Consider an Ethernet segment with transmission speed of 10^8 bits/sec and max segment length 500m. Calculate min frame size. (Variant B5),Apply,0.98,3,calculate,Medium,25
BANK_0177,Q177,Computer Networks,[Computer Networks Item #177] Consider a 100 Mbps link between earth station and satellite at altitude 2100 km. Calculate time taken to receive 1000 byte packet. (Variant B5),Apply,0.98,3,calculate,Medium,28
BANK_0178,Q178,Computer Networks,[Computer Networks Item #178] Consider a network using pure ALOHA protocol with 1000 bit frames and 1 Mbps rate. Calculate network throughput. (Variant B5),Apply,0.98,3,calculate,Medium,24
BANK_0179,Q179,Computer Networks,"[Computer Networks Item #179] In an IP-over-Ethernet network, machine X wishes to find MAC address of machine Y. Which protocol is used? (Variant B5)",Apply,0.98,3,compute,Medium,24
BANK_0180,Q180,Computer Networks,[Computer Networks Item #180] Which media access control protocol is used by IEEE 802.11 wireless LAN? (Variant B5),Apply,0.98,3,compute,Medium,18
BANK_0181,Q181,Computer Networks,"[Computer Networks Item #181] In the following pairs of OSI protocol layer/sub-layer and its functionality, the INCORRECT pair is (Variant B6)",Apply,0.98,3,compute,Medium,21
BANK_0182,Q182,Computer Networks,"[Computer Networks Item #182] An IP machine Q has a path to another IP machine H via three IP routers R1, R2, and R3. Which information can an intruder learn through sniffing at R2 alone? (Variant B6)",Apply,0.98,3,compute,Medium,37
BANK_0183,Q183,Computer Networks,"[Computer Networks Item #183] To send same bit sequence, NRZ encoding require (Variant B6)",Apply,0.98,3,compute,Medium,14
BANK_0184,Q184,Computer Networks,"[Computer Networks Item #184] If there are n devices in a network, what is the number of cable links required for a fully connected mesh and star topology respectively? (Variant B6)",Apply,0.6,3,compute,Medium,31
BANK_0185,Q185,Computer Networks,[Computer Networks Item #185] In networking terminology UTP means (Variant B6),Apply,0.98,3,compute,Medium,11
BANK_0186,Q186,Computer Networks,[Computer Networks Item #186] Physical topology of FDDI is? (Variant B6),Apply,0.98,3,compute,Medium,11
BANK_0187,Q187,Computer Networks,[Computer Networks Item #187] Bit stuffing refers to (Variant B6),Apply,0.98,3,compute,Medium,10
BANK_0188,Q188,Computer Networks,[Computer Networks Item #188] How many characters per sec (7 bits + 1 parity) can be transmitted over a 2400 bps line if transfer is synchronous? (Variant B6),Apply,0.98,3,compute,Medium,28
BANK_0189,Q189,Computer Networks,"[Computer Networks Item #189] What frequency range is used for microwave communications, satellite and radar? (Variant B6)",Apply,0.98,3,compute,Medium,17
BANK_0190,Q190,Computer Networks,[Computer Networks Item #190] A T-switch is used to (Variant B6),Apply,0.98,3,compute,Medium,11
BANK_0191,Q191,Computer Networks,[Computer Networks Item #191] Consider a 50 kbps satellite channel with a 500 ms round trip propagation delay. How long to transmit 1000 bit frames? (Variant B6),Apply,0.98,3,compute,Medium,27
BANK_0192,Q192,Computer Networks,"[Computer Networks Item #192] In Ethernet, which field is actually added at the physical layer and is not part of the frame? (Variant B6)",Apply,0.98,3,compute,Medium,24
BANK_0193,Q193,Computer Networks,[Computer Networks Item #193] The voltage ranges for a logic high and a logic low in RS-232 C standard is (Variant B6),Apply,0.98,3,compute,Medium,22
BANK_0194,Q194,Computer Networks,[Computer Networks Item #194] IEEE 1394 is related to (Variant B6),Apply,0.98,3,compute,Medium,11
BANK_0195,Q195,Computer Networks,[Computer Networks Item #195] One SAN switch has 24 ports supporting 8 Gbps Fiber Channel. What is the aggregate bandwidth? (Variant B6),Apply,0.6,3,compute,Medium,22
BANK_0196,Q196,Computer Networks,[Computer Networks Item #196] Data is transmitted continuously at 2.048 Mbps for 10 hours and received 512 bits errors. What is the bit error rate? (Variant B6),Apply,0.6,3,compute,Medium,27
BANK_0197,Q197,Computer Networks,[Computer Networks Item #197] What is the bit rate of a video terminal unit with 80 characters/line and 100ms sweep time? (Variant B6),Apply,0.6,3,compute,Medium,23
BANK_0198,Q198,Computer Networks,[Computer Networks Item #198] The encoding technique used to transmit the signal in gigabit ethernet over fiber optic is (Variant B6),Apply,0.98,3,compute,Medium,21
BANK_0199,Q199,Computer Networks,[Computer Networks Item #199] Assume character code consists of 8 bits. Calculate number of characters transmitted per second at 2400 baud rate. (Variant B6),Apply,0.98,3,calculate,Medium,24
BANK_0200,Q200,Computer Networks,[Computer Networks Item #200] What is the bandwidth of the signal that ranges from 40 kHz to 4 MHz? (Variant B6),Apply,0.6,3,compute,Medium,21
BANK_0201,Q201,Computer Networks,[Computer Networks Item #201] How many bytes of data can be sent in 15 seconds over a serial link with baud rate of 9600 in asynchronous mode? (Variant B6),Apply,0.98,3,compute,Medium,29
BANK_0202,Q202,Computer Networks,[Computer Networks Item #202] By using an eight bit optical encoder the degree of resolution that can be obtained is (Variant B6),Apply,0.98,3,compute,Medium,22
BANK_0203,Q203,Computer Networks,[Computer Networks Item #203] Phase transition for each bit are used in (Variant B6),Apply,0.98,3,compute,Medium,14
BANK_0204,Q204,Computer Networks,"[Computer Networks Item #204] In Ethernet when Manchester encoding is used, the bit rate is (Variant B6)",Apply,0.74,3,compute,Medium,17
BANK_0205,Q205,Computer Networks,[Computer Networks Item #205] Purpose of a start bit in RS-232 serial communication protocol is (Variant B6),Apply,0.98,3,compute,Medium,17
BANK_0206,Q206,Computer Networks,[Computer Networks Item #206] Consider an Ethernet segment with transmission speed of 10^8 bits/sec and max segment length 500m. Calculate min frame size. (Variant B6),Apply,0.98,3,calculate,Medium,25
BANK_0207,Q207,Computer Networks,[Computer Networks Item #207] Consider a 100 Mbps link between earth station and satellite at altitude 2100 km. Calculate time taken to receive 1000 byte packet. (Variant B6),Apply,0.98,3,calculate,Medium,28
BANK_0208,Q208,Computer Networks,[Computer Networks Item #208] Consider a network using pure ALOHA protocol with 1000 bit frames and 1 Mbps rate. Calculate network throughput. (Variant B6),Apply,0.98,3,calculate,Medium,24
BANK_0209,Q209,Computer Networks,"[Computer Networks Item #209] In an IP-over-Ethernet network, machine X wishes to find MAC address of machine Y. Which protocol is used? (Variant B6)",Apply,0.98,3,compute,Medium,24
BANK_0210,Q210,Computer Networks,[Computer Networks Item #210] Which media access control protocol is used by IEEE 802.11 wireless LAN? (Variant B6),Apply,0.98,3,compute,Medium,18
BANK_0211,Q211,Computer Networks,"[Computer Networks Item #211] In the following pairs of OSI protocol layer/sub-layer and its functionality, the INCORRECT pair is (Variant B7)",Apply,0.98,3,compute,Medium,21
BANK_0212,Q212,Computer Networks,"[Computer Networks Item #212] An IP machine Q has a path to another IP machine H via three IP routers R1, R2, and R3. Which information can an intruder learn through sniffing at R2 alone? (Variant B7)",Apply,0.98,3,compute,Medium,37
BANK_0213,Q213,Computer Networks,"[Computer Networks Item #213] To send same bit sequence, NRZ encoding require (Variant B7)",Apply,0.98,3,compute,Medium,14
BANK_0214,Q214,Computer Networks,"[Computer Networks Item #214] If there are n devices in a network, what is the number of cable links required for a fully connected mesh and star topology respectively? (Variant B7)",Apply,0.6,3,compute,Medium,31
BANK_0215,Q215,Computer Networks,[Computer Networks Item #215] In networking terminology UTP means (Variant B7),Apply,0.98,3,compute,Medium,11
BANK_0216,Q216,Computer Networks,[Computer Networks Item #216] Physical topology of FDDI is? (Variant B7),Apply,0.98,3,compute,Medium,11
BANK_0217,Q217,Computer Networks,[Computer Networks Item #217] Bit stuffing refers to (Variant B7),Apply,0.98,3,compute,Medium,10
BANK_0218,Q218,Computer Networks,[Computer Networks Item #218] How many characters per sec (7 bits + 1 parity) can be transmitted over a 2400 bps line if transfer is synchronous? (Variant B7),Apply,0.98,3,compute,Medium,28
BANK_0219,Q219,Computer Networks,"[Computer Networks Item #219] What frequency range is used for microwave communications, satellite and radar? (Variant B7)",Apply,0.98,3,compute,Medium,17
BANK_0220,Q220,Computer Networks,[Computer Networks Item #220] A T-switch is used to (Variant B7),Apply,0.98,3,compute,Medium,11
BANK_0221,Q221,Computer Networks,[Computer Networks Item #221] Consider a 50 kbps satellite channel with a 500 ms round trip propagation delay. How long to transmit 1000 bit frames? (Variant B7),Apply,0.98,3,compute,Medium,27
BANK_0222,Q222,Computer Networks,"[Computer Networks Item #222] In Ethernet, which field is actually added at the physical layer and is not part of the frame? (Variant B7)",Apply,0.98,3,compute,Medium,24
BANK_0223,Q223,Computer Networks,[Computer Networks Item #223] The voltage ranges for a logic high and a logic low in RS-232 C standard is (Variant B7),Apply,0.98,3,compute,Medium,22
BANK_0224,Q224,Computer Networks,[Computer Networks Item #224] IEEE 1394 is related to (Variant B7),Apply,0.98,3,compute,Medium,11
BANK_0225,Q225,Computer Networks,[Computer Networks Item #225] One SAN switch has 24 ports supporting 8 Gbps Fiber Channel. What is the aggregate bandwidth? (Variant B7),Apply,0.6,3,compute,Medium,22
BANK_0226,Q226,Computer Networks,[Computer Networks Item #226] Data is transmitted continuously at 2.048 Mbps for 10 hours and received 512 bits errors. What is the bit error rate? (Variant B7),Apply,0.6,3,compute,Medium,27
BANK_0227,Q227,Computer Networks,[Computer Networks Item #227] What is the bit rate of a video terminal unit with 80 characters/line and 100ms sweep time? (Variant B7),Apply,0.6,3,compute,Medium,23
BANK_0228,Q228,Computer Networks,[Computer Networks Item #228] The encoding technique used to transmit the signal in gigabit ethernet over fiber optic is (Variant B7),Apply,0.98,3,compute,Medium,21
BANK_0229,Q229,Computer Networks,[Computer Networks Item #229] Assume character code consists of 8 bits. Calculate number of characters transmitted per second at 2400 baud rate. (Variant B7),Apply,0.98,3,calculate,Medium,24
BANK_0230,Q230,Computer Networks,[Computer Networks Item #230] What is the bandwidth of the signal that ranges from 40 kHz to 4 MHz? (Variant B7),Apply,0.6,3,compute,Medium,21
BANK_0231,Q231,Computer Networks,[Computer Networks Item #231] How many bytes of data can be sent in 15 seconds over a serial link with baud rate of 9600 in asynchronous mode? (Variant B7),Apply,0.98,3,compute,Medium,29
BANK_0232,Q232,Computer Networks,[Computer Networks Item #232] By using an eight bit optical encoder the degree of resolution that can be obtained is (Variant B7),Apply,0.98,3,compute,Medium,22
BANK_0233,Q233,Computer Networks,[Computer Networks Item #233] Phase transition for each bit are used in (Variant B7),Apply,0.98,3,compute,Medium,14
BANK_0234,Q234,Computer Networks,"[Computer Networks Item #234] In Ethernet when Manchester encoding is used, the bit rate is (Variant B7)",Apply,0.74,3,compute,Medium,17
BANK_0235,Q235,Computer Networks,[Computer Networks Item #235] Purpose of a start bit in RS-232 serial communication protocol is (Variant B7),Apply,0.98,3,compute,Medium,17
BANK_0236,Q236,Computer Networks,[Computer Networks Item #236] Consider an Ethernet segment with transmission speed of 10^8 bits/sec and max segment length 500m. Calculate min frame size. (Variant B7),Apply,0.98,3,calculate,Medium,25
BANK_0237,Q237,Computer Networks,[Computer Networks Item #237] Consider a 100 Mbps link between earth station and satellite at altitude 2100 km. Calculate time taken to receive 1000 byte packet. (Variant B7),Apply,0.98,3,calculate,Medium,28
BANK_0238,Q238,Computer Networks,[Computer Networks Item #238] Consider a network using pure ALOHA protocol with 1000 bit frames and 1 Mbps rate. Calculate network throughput. (Variant B7),Apply,0.98,3,calculate,Medium,24
BANK_0239,Q239,Computer Networks,"[Computer Networks Item #239] In an IP-over-Ethernet network, machine X wishes to find MAC address of machine Y. Which protocol is used? (Variant B7)",Apply,0.98,3,compute,Medium,24
BANK_0240,Q240,Computer Networks,[Computer Networks Item #240] Which media access control protocol is used by IEEE 802.11 wireless LAN? (Variant B7),Apply,0.98,3,compute,Medium,18
